ID,Order ID,Order Date,Total,ASIN,Quantity,Product Name,Insurance_Cats,Insurance_Conf,Insurance_Conf_HL,Gen_Cats,Room
567,114-7657010-2586662,2024-12-25T10:41:03Z,21.19,B07PMFF7FW,1,"Native Pet Organic Pumpkin for Dogs (8 oz) - All-Natural, Organic Fiber for Dogs - Mix with Water to Create Delicious Pumpkin Puree - Prevent Waste with a Canned Pumpkin Alternative! (8 oz)",Dog food (enter price),37,Low,Other,Pet Care Items
568,112-5865250-4267461,2024-12-24T19:27:39Z,73.76,B0841GR2DV,1,Purina Pro Plan Sensitive Skin and Stomach Puppy Food Lamb and Oat Meal Formula - 24 lb. Bag,Dog food (enter price),72,Low,Other,Pet Care Items
569,111-7249563-8332239,2024-12-24T03:43:10Z,17.96,B0CXW89GC3,1,"360 Count Plastic Silverware Set, 120 Clear Plastic Forks, 120 Plastic Spoons, 120 Plastic Knives, Heavy Duty BPA Free Disposable Plastic Cutlery Set, Premium Clear Utensils for Party Supplies",Non-perishable paper / plastic products,72,Low,Household-Consumables,Utility/ Laundry Room
570,114-1789425-3590660,2024-12-23T18:07:49Z,8.98,B08RJ39BJK,1,"Feelers Natural Latex Rubber Tubing Tube 1/4"" (6mm) ID x 3/8"" (9mm) OD Speargun Band Slingshot Catapult Tube Rubber Hose, 10 Feet",Other,0,Low,Tools-other,Other
571,114-7484532-4518611,2024-12-23T18:03:17Z,7.41,B01EFMBB1K,1,PET SHOW 1000pcs 10MM Dia. 100G/Pack Bulk Dog Rubber Bands for Hair Grooming DIY Hair Bows Top Knots for Puppies Cats Farm Animals Small Medium Large Dogs,Pet & animal supplies - Enter price,72,Low,Other,Pet Care Items
572,114-1137064-4952205,2024-12-22T16:02:17Z,21.19,B0B6YYJVYS,1,"BOJIN Mens Swim Trunks Quick Dry Bathing Suit 9"" Big and Tall Swim Shorts Mesh Lining Swimsuit BJ197 Green M",Swimwear / Bathing suit - Men's,72,Low,Other,Clothing & Accs - Mens
573,114-1137064-4952205,2024-12-22T16:02:17Z,13.98,B076CZB2BF,1,"Kanu Surf Men's Infinite Swim Trunks (Regular & Extended Sizes), Victor Black, Small",Swimwear / Bathing suit - Men's,54,Low,Other,Clothing & Accs - Mens
574,114-1137064-4952205,2024-12-22T16:02:17Z,21.19,B0CN6NZLZT,1,"SURF CUZ Mens Swim Trunks 7"" Swimming Trunks with Mesh Liner Quick Dry Swim Shorts for Men Swimwear Bathing Suits Pockets,Colorful Sharks,XS",Swimwear / Bathing suit - Men's,59,Low,Other,Clothing & Accs - Mens
575,114-4166738-1599456,2024-12-22T12:50:35Z,26.02,B00BAGTNAQ,1,"Chom Chom Roller Pet Hair Remover and Reusable Lint Roller - ChomChom Cat and Dog Hair Remover for Furniture, Couch, Carpet, Clothing and Bedding - Portable, Multi-Surface Fur Removal Tool",Pet & animal supplies - Enter price,72,Low,Cleaning-Supplies,Pet Care Items
576,114-4166738-1599456,2024-12-22T12:50:35Z,16.95,B0D2VWZC21,1,"MEIQIHOME Lint Rollers for Pet Hair Extra Sticky, 660 Sheets Value Set Lint Roller with 3 Upgraded Handles, 6 Rollers Portable Pet Lint Remover for Clothes, Furniture, Carpet, Dog & Cat Hair Removal",Pet & animal supplies - Enter price,72,Low,Cleaning-Supplies,Pet Care Items
577,114-4166738-1599456,2024-12-22T12:50:35Z,79.49,B0DM4FNNHV,1,"EliteField 3-Door Folding Soft Dog Crate with Carrying Bag and Fleece Bed (2 Year Warranty), Indoor & Outdoor Pet Home (36"" L x 24"" W x 28"" H, Light Gray)",Dog kennel / house,72,Low,Home Organization,Pet Care Items
578,114-4166738-1599456,2024-12-22T12:50:35Z,10.59,B096V1FH2S,1,"Twinko Max Lint Brush, Lint Remover, Pet Hair Remover, Clothes Brush, Magic Lint Remover Brush, Sheet and Carpet Cleaning Brush, 2-Sided and Reusable, No Need Lint Roller Refill.",Other,0,Low,Cleaning-Supplies,Other
579,111-3567378-4537818,2024-12-21T18:52:15Z,10.53,B0D14BC8QS,1,"VGBUY 443Pcs M3 Screws Assortment Kit for 3D Printer DIY, M3x25/30/35/40/45mm, Hex Socket Head Cap Metric Screws Bolts Washers Nuts Kit, 12.9 Grade Alloy Steel, Black Oxide",Other,0,Low,3D printing,Other
580,111-8794543-1281051,2024-12-21T18:46:23Z,11.14,B07R8S8V4H,1,ACEIRMC SOIC8 SOP8 Flash Chip IC Test Clips Socket Adpter Programmer BIOS + CH341A 24 25 Series for EEPROM Flash BIOS USB Programmer Module (Single Clip + USB),Other,0,Low,Electronics-Components & Prototyping,Other
581,114-4054529-2532251,2024-12-21T15:06:40Z,63.58,B0BGP7V8QY,2,"KNEOYR 500W De-icer Submergible Bird Bath Heater Aluminum Cast for Livestock Poultry Horses, Cows, Birds, Wildlife Drinking Indoor Outdoors in Winter with 10 Foot Cord Birdbath Water Heater",Bird bath,73,Low,Horse-Equipment,Deck/Patio & Yard
582,114-4554547-0459428,2024-12-21T14:41:37Z,23.31,B0BN7DWDQG,1,"SUNLU 3D Printer Silk Filament,Shiny Silk PLA Filament 1.75mm, Smooth Silky Surface, Great Easy to Print for 3D Printers, Dimensional Accuracy +/- 0.02mm, Silk White 1KG",Other,0,Low,3D printing,Other
583,114-3799895-9566641,2024-12-21T04:43:38Z,27.55,B01GQSW4NU,1,Dowel Rods Wood Sticks Wooden Dowel Rods - 1 x 48 Inch Unfinished Hardwood Sticks - for Crafts and DIYers - 2 Pieces by Woodpeckers,Other,0,Low,Tools-other,Other
584,114-0149914-8607409,2024-12-20T23:32:03Z,17.48,B0051U7W32,1,"Mack's Ultra Soft Foam Earplugs, 50 Pair - 33dB Highest NRR, Comfortable Ear Plugs for Sleeping, Snoring, Travel, Concerts, Studying, Loud Noise, Work | Made in USA",Other,0,Low,Household-Consumables,Other
585,114-0149914-8607409,2024-12-20T23:32:03Z,11.65,B07DNFD3HM,1,"PQ Wax Ear Plugs for Sleeping, Swimming - 15 Soft Noise Cancelling Silicone Gel Wax Earplugs for Sleep and Swimmers, Ear Protection with Sound Blocking Level of 32 Db, (15-Pillows), Color: White",Eye protection,88,High,Other,Basement - Unfinished
586,114-3579368-5393044,2024-12-20T20:15:03Z,27.55,B0C22TC6N9,1,"FLASHFORGE PETG Filament 1.75mm, Chameleon Color Shift 3D Printer Filament, Changes Color with Light and Angles, 1KG Spool (2.2lbs), Dimensional Accuracy±0.02 mm, Premium PETG Filament(Burnt Titanium)",Other,0,Low,3D printing,Other
587,114-3690534-2669864,2024-12-20T20:03:43Z,24.37,B0D923Q2BS,1,"Upgrade Official Creality Hyper PETG Filament for Christmas Decorations, 2024 Latest Batch, High Speed 30-600mm/s 3D Printer Filament PETG, No Stringing Good Layer Adhesion Fit Various 3D Printers",Other,0,Low,3D printing,Other
588,114-2558732-8464244,2024-12-20T14:27:37Z,31.69,B01ENSM04S,1,"Glycolic Acid Peel 70% Professional Chemical Peel for Face at Home - Intense Alpha Hydroxy Acid Skin Peel For Acne Scars, Collagen Boost, Wrinkles, Fine Lines - Liquid Exfoliant for Face Peel Mask",Makeup - facemask (enter price),37,Low,Household-Consumables,Bathroom
589,114-2558732-8464244,2024-12-20T14:27:37Z,27.43,B07JQG2WF5,1,"QRxLabs Glycolic Acid 20% Resurfacing Pads for Face & Body with Vitamins B5, C & E, Green Tea, Calendula, Allantoin - Exfoliates Surface Skin and Reduces Fine Lines and Wrinkles - Peel Pads","Makeup - skincare, facecream, facewash, lotions (enter price)",45,Low,Household-Consumables,Bathroom
590,114-8821349-0990622,2024-12-20T00:22:26Z,9.53,B0CR45QSJX,1,"PLUGTUL 3 Way Plug Adapter, 3 Plug Wall Adapter, 3 Prong, Grounded, 15A, 1875W, Multiple Plug Expander for Home, Outdoor, ETL Listed, Orange, 3PACK",Surge protector,41,Low,Electronics-Components & Prototyping,Basement - Finished
591,114-8821349-0990622,2024-12-20T00:22:26Z,33.91,B0D8P1G912,1,"Clawsable Large Heated Water Bowl for Dog & Outdoor Cats, Coldproof & BPA Free, Waterproof Heated Pet Bowl Heater for Chickens Rabbit Livestocks, Heated Bird Bath for Winter (Green, 128 oz)",Dog bowl,77,Low,Other,Pet Care Items
592,114-4919183-5657800,2024-12-18T23:24:57Z,70.87,B0841GR2DV,1,Purina Pro Plan Sensitive Skin and Stomach Puppy Food Lamb and Oat Meal Formula - 24 lb. Bag,Dog food (enter price),72,Low,Other,Pet Care Items
593,114-5345610-2607419,2024-12-18T23:22:18Z,70.87,B0841GR2DV,1,Purina Pro Plan Sensitive Skin and Stomach Puppy Food Lamb and Oat Meal Formula - 24 lb. Bag,Dog food (enter price),72,Low,Other,Pet Care Items
594,114-4759080-6788215,2024-12-18T22:06:40Z,57.23,B0DFT466ZB,1,"Chtoocy 2 Pack - Chicken Coop Heater for 60 Chicks Or Ducklings,7.86ft Cord Brooder Heating Plate Heat Lamp Chicken Coop House, Hanging Height for Livestock Pet Supplies - Grey 250W",Heating pad,47,Low,Other,Linen Closet
595,113-6869030-0051458,2024-12-18T21:39:22Z,12.85,B079PR4VF6,1,GreenR3 1-PACK Cut-to-Fit Carbon Pad 16 x 48 inches for Air Filters Charcoal Sheet fits Air Purifiers Range Hoods Furnace Filters removes Odor VOC Parts Accessories Replacement Replenishment and more,Air purifier / Air cleaner,45,Low,Household-Consumables,Attic
596,113-5062162-7688251,2024-12-18T20:49:15Z,12.71,B07VF94SCZ,1,"Homemory Pure White Flameless LED Tea Lights Candles, 200+Hour Battery Operated Fake Electric Votive Candles TeaLights for Christmas, DIY Mood Lighting, Party, Holiday, Funeral, Home Decor, 24-Pack",Candles,72,Low,Home Organization,Attic
597,114-6478144-1535447,2024-12-18T14:50:54Z,18.01,B0BV7CBQW3,1,"KISREL Epoxy Resin 32OZ - Crystal Clear Epoxy Resin Kit - No Yellowing No Bubble Art Resin Casting Resin for Art Crafts, Jewelry Making, Wood & Resin Molds(16OZ x 2)",Art supplies - Enter price,72,Low,Repair,Kid's Bedroom
598,114-2305476-4681028,2024-12-18T14:50:01Z,10.59,B0BRBYDMPG,1,"2 PCS Thickened Coaster Resin Molds, Coaster Silicone Molds for Epoxy Resin, Coaster Molds for Resin Casting, Epoxy Resin Molds for DIY Resin Coasters Bowl mats, Candle Holders, Home Decoration.",Coaster set,72,Low,Other,Dining Room
599,114-4681616-4451459,2024-12-18T14:49:47Z,9.53,B0BKL7QTXK,1,"6 PCS Thickened round Coaster Resin Molds, Coaster Silicone Molds for Epoxy Resin, Coaster Molds for Resin Casting, Epoxy Resin Molds for DIY resin coasters Bowl mats, candle holders, Home Decoration.",Coaster set,72,Low,Other,Dining Room
600,114-5550525-4787436,2024-12-18T02:32:12Z,34.97,B09Q5NC461,1,"Elegear Revolutionary Cooling Throw Blanket, Absorbs Heat to Keep Body Cool for Night Sweats, Double Sided Arc-Chill3.0 Cooling Fiber Q-Max>0.5, Lightweight Summer Cold Blankets for Sleeping 51"" x 67""",Blanket - Throw,72,Low,Other,Basement - Finished
601,114-5550525-4787436,2024-12-18T02:32:12Z,30.52,B0BTN9CQCW,1,"Bedsure Cooling Cotton Waffle Twin XL Blanket - Lightweight Breathable Blanket of Rayon Derived from Bamboo for Hot Sleepers, Luxury Throws for Bed, Couch and Sofa, Beige, 66x90 Inches",Blanket,50,Low,Home Organization,Guest Bedroom
602,114-5550525-4787436,2024-12-18T02:32:12Z,52.38,B07VRBM3GS,1,"Three Geese Adjustable Layer Goose Feather Pillow,Assembled Bed Pillow,100% Soft Cotton Cover,Good for Side and Back Stomach Sleeper, Standard/Queen Size,Packaging Include 1 Pillow.",Pillow,72,Low,Household-Consumables,Guest Bedroom
603,114-6762371-3687437,2024-12-16T17:07:50Z,10.59,B082R1C24Z,1,Oiyagai 10pcs Gold Plated HDMI A Type Male Plug Connector with PCB Board Version 1.6 19PIN,Other,0,Low,Electronics-Components & Prototyping,Other
604,114-8070511-8729063,2024-12-16T17:04:27Z,7.4,B0B379ZF7J,1,"MDFLY HDMI Male Connector Breakout Board 19P DIP 0.1""",Other,0,Low,Electronics-Components & Prototyping,Other
605,114-8767553-5725846,2024-12-15T20:39:57Z,26.48,B00F4WMA4I,1,"Syma S107 3 Channel RC Helicopter with Gyro, Green",R/C - Remote / Radio controlled toy,49,Low,Traxxas,Play Area/Room
606,114-2677996-7295465,2024-12-15T20:38:32Z,25.43,B00F4WMAAW,1,Syma S107/S107G R/C Helicopter with Gyro- Red,R/C - Remote / Radio controlled toy,48,Low,Traxxas,Play Area/Room
607,114-0456469-6578659,2024-12-15T20:38:00Z,25.4,B00F4WMAI4,1,"SYMA S107G 3 Channel RC Helicopter with Gyro, Blue",R/C - Remote / Radio controlled toy,46,Low,Traxxas,Play Area/Room
608,114-1779793-9330606,2024-12-15T09:12:50Z,25.21,B0CFQB2DGP,1,Tattoo Numbing Cream Maximum Strength: 6 Hours Painless Tattoo Numbing Cream - Extra Strength Numbing Cream for Tattoos Piercing Waxing 50g/1.7oz,Other,0,Low,Other,Other
609,114-6880559-4726637,2024-12-15T05:31:17Z,36.45,B0C676BWC5,1,"Lock Scout Straight Lever with Square Trim Keyed Entry Door Handle and Single Cylinder Deadbolt, Matte Black Finish",Padlock,41,Low,Home Organization,Basement - Unfinished
610,114-3805557-2169855,2024-12-15T03:22:27Z,21.07,B08574W3DH,1,"Lopie Women Lace Crochet Swim Skirt Bikini Bottom Swimsuit Board Shorts Skort Swimdress (Blue_Lace, L)",Swimwear / Bathing suit / Bikini - Ladies',72,Low,Other,Clothing & Accs - Womens
611,114-4546651-7992265,2024-12-15T00:28:11Z,10.59,B09MP32VDW,1,JOMOCARE Cosplay Gloves Long Tight Strech Gloves for Cosplay Costume Green Screen (Green),Gloves or mittens - Ladies',72,Low,Other,Clothing & Accs - Womens
612,114-7071820-8773828,2024-12-15T00:17:10Z,26.11,B08VRCTKQF,1,Zing Stikbot Series 4 - Color 6 Piece Posable Action Figure Set - for Stop Motion Animation - Ages 4 and Up,Toy action figure,91,High,Other,Kid's Bedroom
613,114-4681784-3820216,2024-12-14T14:19:02Z,9.53,B08DKYXGZZ,1,"Tattoo Aftercare Bandage Roll 6""x 2 Yard - Waterproof Transparent Film For Tattoo Initial Healing And Skin Repair Adhesive Tattoo Supply Wrap",Tape,39,Low,Household-Consumables,Office/ Study
614,114-4681784-3820216,2024-12-14T14:19:02Z,10.32,B0DHZ3H713,1,"OUFER 2Pcs Conch Piercing Jewelry, 16G G23 Solid Titanium Push in Stud Earrings Flat Back Tiny CZ 3MM Silver Helix Cartilage Conch Tragus Earrings for Women Men-8MM",Body piercings,48,Low,Other,Jewelry & Furs
615,114-4681784-3820216,2024-12-14T14:19:02Z,15.89,B0BYSR8SF6,1,Limerencia G23 Hypoallergenic 18g Flat Back Stud Earrings | F136 Implant Grade Titanium Press Fit Threadless Push Pop in Cartilage Helix Labret Lip Monroe Tragus Piercing Studs (Cross CZ Silver),Body piercings,45,Low,Other,Jewelry & Furs
616,114-5537233-5248246,2024-12-14T00:48:41Z,73.14,B07R3DP989,1,"Tidal Tank Classic - Aqua Bag with Water, Sandbag Weighted Workout Equipment for Strength Training Adjustable Weights for Core Stability, Free App for Full Body Workout - up to 49 lb",Home gym,45,Low,Other,Basement - Unfinished
617,114-6595137-2733856,2024-12-14T00:40:19Z,285.38,B001UFSLJ6,1,"Gymnic Megaball: Group Activity Fitness Ball, Red (180 cm)",Home gym,37,Low,Other,Basement - Unfinished
618,114-4475288-1658604,2024-12-10T02:50:44Z,20.13,B0CYZLCZVN,1,"Abimars 0.7mm Thicker Pool Cover Hanging Water Bag with Install Handle, 8 Pack 13″×13″ Water Weight Bags for Above Ground Pools, 3-Layer Composite Material Winter Water Tube",Pool covers,72,Low,Other,Deck/Patio & Yard
619,114-3970062-2383425,2024-12-10T01:56:46Z,22.67,B09LH5SBPS,1,Raspberry Pi Zero 2 W (Wireless / Bluetooth) 2021 (RPi Zero 2W),Other,0,Low,MCUs-DevBoards,Other
620,114-8160979-6023410,2024-12-09T13:35:57Z,13.73,B0CYFTND6S,1,BTBEMO Wireless LED Lights 80mm Long Distance Wireless Coil Induction Light and 12PCS Colorful High Brightness Wireless Auto Induction Lights for Art & Craft Kits Add Life Fun,Specialty lighting,39,Low,Electronics-Components & Prototyping,Attic
621,112-4612317-3857837,2024-12-08T18:24:45Z,13.94,B0BMS16JLR,1,"Larabar Variety Pack, Blueberry Muffin, Lemon Bar, Apple Pie, Fruit & Nut Bars, 18 ct",Other,0,Low,Snacks,Other
622,114-8261197-1257001,2024-12-08T15:35:36Z,42.39,B0CW9RRNKX,1,"GUDEMAY XL Clear Stackable Plastic Storage Bins with Magnetic Attraction Lid, Dustproof Book & Cosmetic Display Cases, Large Showcase for Helmet, Figures Collectibles, Shoe Box, Bag Organizer",Large storage bin / container / tote,72,Low,Home Organization,Attic
623,114-8076548-8013818,2024-12-08T15:32:18Z,67.83,B0C9ZCJ6WY,1,NORTIV 8 Men's Insulated Waterproof Winter Snow Boots Warm Outdoor Boots for Cold Weather,Shoes - Men's - Boots,72,Low,Other,Clothing & Accs - Mens
624,111-0329527-5559401,2024-12-08T05:38:26Z,31.79,B07H8ZY89H,1,"iUniker Screen for Raspberry Pi Zero with Backlight Knob, 3.5 inch 60+ fps 480x320 Resolution Touchscreen for Raspberry Pi Zero High Speed Screen for Raspberry Pi Zero W 2/Pi Zero W/Zero 1.3",Other,0,Low,Electronics-Components & Prototyping,Other
625,111-7408936-9189060,2024-12-07T19:38:42Z,27.55,B0953BL9WK,1,waveshare 3.5 inch LCD Touch Display for Raspberry Pi Pico 480×320 Touchscreen 65K Colors IPS Display SPI Interface for Raspberry Pi Pico,Other,0,Low,Electronics-Components & Prototyping,Other
626,114-9405131-6854669,2024-12-06T13:50:53Z,76.02,B08C793NM4,3,"Touchat Kids Wearable Blanket Hoodie, Oversized Sherpa Blanket Sweatshirt with Hood Pocket and Sleeves, Super Soft Warm Plush Hooded Blanket for Kids, One Size Fits All (Grey)",Sweatshirt - Children's/kid's,72,Low,Other,Clothing & Accs - Kids
627,114-7715611-2197801,2024-12-06T13:33:17Z,4.54,B00511NVE0,1,"Lysol Automatic In-The-Bowl Toilet Cleaner, Cleans and Freshens Toilet Bowl, Atlantic Fresh Scent, 2 Count (Pack of 1)",Other,0,Low,Cleaning-Supplies,Other
628,114-7715611-2197801,2024-12-06T13:33:17Z,4.76,B079J94S36,1,"Soft Scrub 4-in-1 Rim Hanger Toilet Bowl Cleaner, Lavender, 2 Count",Non-perishable cleaning supplies,40,Low,Cleaning-Supplies,Utility/ Laundry Room
629,114-7715611-2197801,2024-12-06T13:33:17Z,5.28,B00W5D1MDE,1,"Clorox Toilet Bowl Cleaner, Clinging Bleach Gel, Ocean Mist - 24 Ounces, Pack of 2",Other,0,Low,Cleaning-Supplies,Other
630,113-0208202-4885832,2024-12-06T11:30:02Z,27.29,B0BYMGK7H8,1,CLIF Builders - Variety Pack - Plant Based Protein Bars - Gluten Free - Non-GMO - Low Glycemic - 20g Protein - 2.4 oz. (12 Count),Non-Prescription Supplements - Enter price,31,Low,Snacks,Bathroom
631,111-0220690-6896267,2024-12-06T04:41:44Z,28.6,B01B05JR8Y,1,"Karma Probiotic Water - 12 Pack, Berry Cherry Drink - Immune & Gut Health Support",Other,0,Low,Snacks,Other
632,114-3046958-1017002,2024-12-05T17:55:42Z,15.84,B098TN79YG,1,"SixYard Ski Goggles, Motorcycle Goggles, 3 Pack Snowboard Snow Goggles for Men Women Adult Youth (Style 1)",Ski & Snowboard / Goggles,72,Low,Other,Basement - Unfinished
633,114-2631819-4801063,2024-12-05T13:42:46Z,28.37,B0CP3RX421,1,Opal Cross Stud Earrings 925 Stertling Silr Stud christian religion Earrngs and Tiny Opal Cross Studs Jewelry for Women (Opal Earrings) (Hoop Cross),Earrings - Sterling silver,72,Low,Other,Jewelry & Furs
634,114-2631819-4801063,2024-12-05T13:42:46Z,11.16,B0C937T2LX,1,ENONTY 1pcs 16G G23 Titanium Threadless Labret Studs Push-in Colorful CZ Labret Cluster Tragus Helix Conch Lobe Rook Cartilage Push Back Sleeper Piercing Jewelry Earring Stud (Aqua),Body piercings,48,Low,Other,Jewelry & Furs
635,114-2631819-4801063,2024-12-05T13:42:46Z,13.35,B0CDRB22FH,1,COCHARM G23 Titanium Flat Back Earrings Stud 16g Threadless Helix Conch Piercing Jewelry 8mm Dog Paw Print Conch Cartilage Earring Stud Push Pin Surgical Steel Labret Stud,Body piercings,47,Low,Other,Jewelry & Furs
636,114-1882266-2270612,2024-12-05T01:10:42Z,14.83,B0746RBK2M,1,Kids Headphones - noot products K11 Foldable Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children/Teens/Boys/Girls/Smartphones/School/Kindle/Airplane Travel/Plane/Tablet (Navy/Teal),Headphones,72,Low,Electronics-Components & Prototyping,Attic
637,114-1882266-2270612,2024-12-05T01:10:42Z,7.41,B08DNZWR33,1,Dental Tools HOKIN Plaque Remover Teeth Cleaning Tool 4 Pcs Dental Care Kit Tooth Filling Repair Set Stainless Steel Dental Tools for Men Women Kids and Pet Care,Other,0,Low,Other,Other
638,114-3764620-5217827,2024-12-04T18:44:10Z,70.87,B0841GR2DV,1,Purina Pro Plan Sensitive Skin and Stomach Puppy Food Lamb and Oat Meal Formula - 24 lb. Bag,Dog food (enter price),72,Low,Other,Pet Care Items
639,114-4069883-3229058,2024-12-04T18:35:43Z,7.37,B09KTDYT4R,1,SparkFun Qwiic EEPROM Breakout - 512Kbit - Extra Storage Space for Any Project - Three Address Jumpers - Write Protection - Non-Volatile Memory - Qwiic connectors no Soldering Required,Eye protection,88,High,Electronics-Components & Prototyping,Basement - Unfinished
640,114-3308590-6241812,2024-12-04T17:17:53Z,24.38,B015JWDUUA,1,"Davines OI Hand Balm, Antioxidant-Rich Nourishment, For All Skin Types, Long-Lasting Hydration, 2.53 Fl. Oz.","Makeup - skincare, facecream, facewash, lotions (enter price)",34,Low,Household-Consumables,Bathroom
641,114-3308590-6241812,2024-12-04T17:17:53Z,26.49,B0BLR47PK5,1,"USB C Charger Block, 100W GaN 6 Port PD USB C QC USB A Wall Charger Adapter Plug Cube, Super Fast Type C Charging Station Hub for iPhone 16 15 14 13 12 Pro Max iPad Samsung Pixel 5ft Extension Cord",Cell phone charger,72,Low,Computer Accesories,Garage
642,114-3443489-8055401,2024-12-04T17:17:23Z,21.11,B0BNWF9YPL,1,"Tide Ultra Oxi Liquid Laundry Detergent Soap, HE Compatible, 94 Loads, 132 fl oz",Non-perishable cleaning supplies,37,Low,Household-Consumables,Utility/ Laundry Room
643,114-0573208-5865004,2024-12-04T01:50:10Z,94.85,B0CKGXK3Z5,1,"LOVE STORY Patio Shades Roll Up Outdoor Cordless Roller Shade 8'(W)*6'(H) for Patio Porch Gazebo Balcony Deck Backyard,Mocha",Other,0,Low,Home Organization,Other
