ID,items,date,Real Total,category
1,Fisher-Price Little Superstar Step N' Play Piano; ,2013-12-30,109.99,Other
1352,"Ansell HyFlex 11-627 Dyneema Glove, Cut Resistant, Polyurethane Coating, Medium, Size 9 (Pack of 1); ",2019-10-28,,Tools-other
1353,"Bounty Select-A-Size, 8 Rolls (Packaging May Vary); ",2019-10-28,15.04,Household-Consumables
1354,"Demon Hyper Speed Ski & Snowboard Tune Kit with Iron, 1lb Wax Block & Base Cleaner; ",2019-10-27,99.99,Repair
1355,"Construction Fort Building Kit, 77 Pieces+ Storage Bag - Build Castles Tunnels Tents Rocket- Creativity and Teambuilding - Great Discovery of Manual Skills (Orange & Yellow); ",2019-10-26,59.98,Other
1356,"KIND Bars, Peanut Butter Dark Chocolate, Gluten Free,1.4 Ounce,12 Count; ",2019-10-24,10.5,Snacks
1357,"KIND Bars, Dark Chocolate Cherry Cashew + Antioxidants, Gluten Free, 1.4 Ounce (12 Count); ",2019-10-24,10.81,Snacks
1358,"ComfyCamper Embroidered Womens Mommy Shark Shirt Family Shark Costume, Pink, XL; DALIX Blank Hat Two Tone Summer Mesh Cap in Pink and White Trucker Hat; ",2019-10-24,,Other
1359,"Zarbee's Naturals Elderberry Immune Support* Gummies with Vitamin C, Zinc, Natural Berry Flavor, 60 Count; ",2019-10-24,13.0,Household-Consumables
1360,"KIND Bars, Dark Chocolate Mint, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-10-23,12.09,Snacks
1361,"KIND Bars, Almond & Apricot, Gluten Free, Low Sugar, 1.4 Ounce Bars, 12 Count (Packaging May Vary); ",2019-10-23,12.09,Snacks
1362,"KIND Sweet and Spicy Bars, Roasted Jalapeno, Gluten Free, 10g Plant Protein, 1.6oz, 12 Count; ",2019-10-23,13.0,Snacks
1363,"KIND Bars, Dark Chocolate Chili Almond, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-10-23,10.23,Snacks
1364,"KIND Bars, Apple Cinnamon & Pecan, Gluten Free, 1.4 Ounce Bars, 12 Count (Packaging May Vary); ",2019-10-23,12.09,Snacks
1365,"KIND Bars, Raspberry Cashew & Chia, Gluten Free, 1.4oz, 12 Count; ",2019-10-23,12.09,Snacks
1366,"KIND Bars, Cranberry Almond + Antioxidants with Macadamia Nuts, Gluten Free, Low Sugar, 1.41 Ounce (12 Count); ",2019-10-23,10.12,Snacks
1367,"ViGrace Kids Winter Knit Hat Warm Fleece Lined Hats Children Cable Baby Beanie Skull Cap for Girls Boys; Baby Wipes, Pampers Sensitive Water Baby Diaper Wipes, Complete Clean Scented, 7X Pop-Top Packs, 504 Total Wipes; ",2019-10-21,,Household-Consumables
1367,"ViGrace Kids Winter Knit Hat Warm Fleece Lined Hats Children Cable Baby Beanie Skull Cap for Girls Boys; Baby Wipes, Pampers Sensitive Water Baby Diaper Wipes, Complete Clean Scented, 7X Pop-Top Packs, 504 Total Wipes; ",2019-10-21,,Other
1368,"PRINCE HANGER PHUS-0072, 1-Touch Triple 2-Tier Adjustable, Heavy Duty 38mm-Diameter Vertical Pole Clothing Rack, White; ",2019-10-21,20.97,Home Organization
1369,Smashers Epic Dino Egg Collectibles Series 3 Dino by Zuru; ,2019-10-19,21.18,Other
1370,"Tide PODS 3 in 1 HE Turbo Laundry Detergent Pacs, Spring Meadow Scent, 81 Count Tub - Packaging May Vary; ",2019-10-18,17.99,Household-Consumables
1371,"Baby Wipes, Pampers Sensitive Water Baby Diaper Wipes, Hypoallergenic and Unscented, 576 Count Total Wipes; ",2019-10-18,12.6,Household-Consumables
1372,"Ski Gloves - Velazzio Waterproof Breathable Snowboard Gloves, 3M Thinsulate Insulated Warm Winter Snow Gloves, Fits both Men & Women (M); ",2019-10-14,18.99,Other
1373,TELALEO Youth Boys' Compression Thermal Baselayer Tights Fleece Leggings-2Pcs-S; ,2019-10-12,19.99,Other
1374,"KIND Sweet and Spicy Bars, Roasted Jalapeno, Gluten Free, 10g Plant Protein, 1.6oz, 12 Count; ",2019-10-09,30.6,Snacks
1375,Brooks Women's Glycerin 17 Black/Fiery Coral/Purple 10 Wide US; ,2019-10-01,149.95,Other
1376,"LUCKYGO Workout Headbands for Women Men, Highly Absorbent Non-slip Sweatbands, Super Soft Stretchy Bandana Headband, Sweat Wicking Head Band for Sports Fitness Fashion Running Yoga Exercise Tennis; ",2019-10-01,12.98,Other
1377,"Repel Insect Repellent Sportsmen Max Formula Spray Pump 40% DEET, 2/6-Ounce; ",2019-10-01,11.65,Household-Consumables
1378,"Huggies Little Movers Diapers, Size 6 (35+ lb.), 104 Ct, Economy Plus Pack (Packaging May Vary); ",2019-10-01,39.6,Baby-Diapers
1379,"Baztoy Transform Toy Remote Control Car on Wall for Boys Girls Age of 3, 4, 5, 6,7,8-16 Year Old Gifts One-Button Deformation 360Â° Rotating RC Robot Cars with LED Light Intelligent Vehicle; ",2019-09-28,,Other
1380,"adidas Men's Superlite Pro II Relaxed Adjustable Performance Cap, Collegiate Royal/White, ONE SIZE; ",2019-09-26,17.49,Other
1381,"Zarbee's Naturals Elderberry Immune Support* Gummies with Vitamin C, Zinc, Natural Berry Flavor, 60 Count; ",2019-09-25,,Household-Consumables
1382,"Huggies Little Movers Diapers, Size 6 (35+ lb.), 52 Ct, Giga Jr Pack (Packaging May Vary); ",2019-09-25,,Baby-Diapers
1383,Innova Big Kahuna 200 Gram Heavyweight Ultimate Throw and Catch Disc-Tiki Black; ,2019-09-24,13.2,Other
1384,Aerobie Pro Ring Outdoor Flying Disc - Colors May Vary; ,2019-09-24,16.8,Other
1385,Rienar Universal Multi-Function Portable Spider Flexible Grip Holder for Smartphones and Tablets; ,2019-09-24,3.99,Computer Accesories
1386,Rienar Universal Multi-Function Portable Spider Flexible Grip Holder for Smartphones and Tablets; ,2019-09-24,,Computer Accesories
1387,"KIND Bars, Peanut Butter Dark Chocolate, Gluten Free, 12 Count; ",2019-09-23,9.88,Snacks
1388,"KIND Bars, Dark Chocolate Cherry Cashew + Antioxidants, Gluten Free, 1.4oz, 12 Count; ",2019-09-23,11.38,Snacks
1389,Roving Cove | Baby Proofing Edge & Corner Guards | Child Safety Furniture Bumper | Table Protectors | Pre-Taped Corners | Safe Edge & Corner Cushion | 20.4 ft [18 ft Edge + 8 Corners] | Oyster White; ,2019-09-23,,Home Organization
1390,"KIND Bars, Dark Chocolate Mint, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-09-22,13.17,Snacks
1391,"KIND Sweet and Spicy Bars, Roasted Jalapeno, Gluten Free, 10g Plant Protein, 1.6oz, 12 Count; ",2019-09-22,13.0,Snacks
1392,"KIND Bars, Dark Chocolate Chili Almond, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-09-22,12.09,Snacks
1393,"KIND Bars, Apple Cinnamon & Pecan, Gluten Free, 1.4 Ounce Bars, 12 Count (Packaging May Vary); ",2019-09-22,12.09,Snacks
1394,"KIND Bars, Raspberry Cashew & Chia, Gluten Free, 1.4oz, 12 Count; ",2019-09-22,12.09,Snacks
1395,"KIND Bars, Cranberry Almond + Antioxidants with Macadamia Nuts, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-09-22,11.65,Snacks
1396,uxcell 5 Pcs Clear White Silicone Waterproof Rocker Switch Protect Cover Round Caps; ,2019-09-21,0.49,Electronics-Components & Prototyping
1397,4 x Roll Bar Grab Handles Grip Handle for Jeep Wrangler YJ TJ JK JKU JL JLU Sports Sahara Freedom Rubicon X & Unlimited 1995-2018 ?Roll Bar Black?; ,2019-09-21,,Tools-other
1398,"Compression Socks For Men & Women(3 Pairs)- Best For Running,Athletic,Medical,Pregnancy and Travel -15-20mmHg (S/M, Multicoloured 9); icyzone Workout Running Tshirts for Women - Fitness Athletic Yoga Tops Exercise Gym Shirts (Pack of 3) (L, Royal Blue/Purple/Charcoal); ",2019-09-17,,Other
1399,GREEN FABWOOD 6 Pieces Mini Brass Wire Brush Set for Cleaning Welding Slag and Rust; ,2019-09-17,5.96,Tools-Electronics
1400,Rienar Universal Multi-Function Portable Spider Flexible Grip Holder for Smartphones and Tablets; ,2019-09-16,,Computer Accesories
1401,"2 Pack - Tube & Rim Strips, Tube 26 x 1.95-2.125 Schrader Valve - Rim Strip, 26 x 20mm; ",2019-09-14,,Tools-other
1402,"Crayola Twistables Colored Pencils, Great for Coloring Books, 50 Count, Gift; ",2019-09-12,,Office Supplies
1403,"Fruit of the Loom Boys' 6-Pair Half Cushion Ankle Socks, Black assort, Medium (Shoe Size: 9-2.5); Tide PODS 3 in 1 HE Turbo Laundry Detergent Pacs1; YoYa Toys Beadeez Penguin Stress Relief Balls (Set of 3) - Anxiety Relief Squeezing Squishy Balls for Kids and Adults - Funny Fidget Sensory Toy Filled with Water Beads - ADHD Hand Finger Exerciser; ",2019-09-12,,Household-Consumables
1403,"Fruit of the Loom Boys' 6-Pair Half Cushion Ankle Socks, Black assort, Medium (Shoe Size: 9-2.5); Tide PODS 3 in 1 HE Turbo Laundry Detergent Pacs1; YoYa Toys Beadeez Penguin Stress Relief Balls (Set of 3) - Anxiety Relief Squeezing Squishy Balls for Kids and Adults - Funny Fidget Sensory Toy Filled with Water Beads - ADHD Hand Finger Exerciser; ",2019-09-12,,Other
1404,"Scott 1000 Sheets Per Roll Toilet Paper, 32 Rolls, Bath Tissue; ",2019-09-12,28.19,Household-Consumables
1405,Hipsy Women's Adjustable NO SLIP Bling Glitter Headband Mixed 3pk (Silver); ,2019-09-11,,Other
1406,Balance Buddy (Adjustable; ,2019-09-10,,Other
1407,CSI - 82004504 - Permethrin SFR - Termiticide/Insecticide - 32oz; ,2019-09-10,,Household-Consumables
1408,"Ortho MAX Malathion Concentrate Insect Spray, 32-Ounce; ",2019-09-10,,Household-Consumables
1409,"Baby Wipes, Pampers Sensitive Water Baby Diaper Wipes, Hypoallergenic and Unscented, 576 Total Wipes; Gimars Upgrade Larger 22 Inch Well Standing Collapsible Canvas Toy Chest Box Baskets Storage Bins for Dog Toys, Kids , Children Toys, Blanket, Clothes - Perfect for Playroom Living Room, Shelves; Contigo AUTOSPOUT Straw Gizmo Flip Kids Water Bottle, 14 oz., Nautical with Space Station; ",2019-09-10,,Home Organization
1409,"Baby Wipes, Pampers Sensitive Water Baby Diaper Wipes, Hypoallergenic and Unscented, 576 Total Wipes; Gimars Upgrade Larger 22 Inch Well Standing Collapsible Canvas Toy Chest Box Baskets Storage Bins for Dog Toys, Kids , Children Toys, Blanket, Clothes - Perfect for Playroom Living Room, Shelves; Contigo AUTOSPOUT Straw Gizmo Flip Kids Water Bottle, 14 oz., Nautical with Space Station; ",2019-09-10,,Household-Consumables
1409,"Baby Wipes, Pampers Sensitive Water Baby Diaper Wipes, Hypoallergenic and Unscented, 576 Total Wipes; Gimars Upgrade Larger 22 Inch Well Standing Collapsible Canvas Toy Chest Box Baskets Storage Bins for Dog Toys, Kids , Children Toys, Blanket, Clothes - Perfect for Playroom Living Room, Shelves; Contigo AUTOSPOUT Straw Gizmo Flip Kids Water Bottle, 14 oz., Nautical with Space Station; ",2019-09-10,,Other
1410,"Kourpar Dog Harness Chest Strap Adjustable Fetch Mounting GoPro Hero 7 Hero 6/ Hero 5/5 Session/ 4 Session/Hero 4/ Hero 3+/ 3/2/ 3, Xiaoyi Other Action Cameras; ",2019-09-08,,Other
1411,"Wire Tek 1001 EasySet Mole Eliminator Trap; Tomcat 0372310 Mole Killer, 10 Pack, 1 Box; ",2019-09-07,,Household-Consumables
1411,"Wire Tek 1001 EasySet Mole Eliminator Trap; Tomcat 0372310 Mole Killer, 10 Pack, 1 Box; ",2019-09-07,,Tools-Farm
1412,Potato Head MPH Marvel Mashup Hawkeye & Iron Man Toy; Playskool Friends Mr. Potato Head Marvel Spider-Spud Suitcase; ,2019-09-04,,Other
1413,HP 60 | 2 Ink Cartridges | Black | CC640WN; ,2019-09-04,,Office Supplies
1414,"CeSunlight Rechargeable LED Book Light, Hands Free, Best for Bed Reading or Read in Car, Flexible Arm, 4 super Bright LED Bulbs, 4-level Light Control; Ricky, the Rock That Couldn't Roll (You Rock Group); In My Heart: A Book of Feelings (Growing Hearts); The Color Monster: A Story About Emotions; The Way I Feel; Listening to My Body: A guide to helping kids understand the connection between their sensations (what the heck are those?) and feelings so that they can get better at figuring out what they need.; ",2019-09-03,,Electronics-Components & Prototyping
1414,"CeSunlight Rechargeable LED Book Light, Hands Free, Best for Bed Reading or Read in Car, Flexible Arm, 4 super Bright LED Bulbs, 4-level Light Control; Ricky, the Rock That Couldn't Roll (You Rock Group); In My Heart: A Book of Feelings (Growing Hearts); The Color Monster: A Story About Emotions; The Way I Feel; Listening to My Body: A guide to helping kids understand the connection between their sensations (what the heck are those?) and feelings so that they can get better at figuring out what they need.; ",2019-09-03,,Other
1415,"External DVD Drive, M WAY USB 3.0 Type C CD Drive, Dual Port DVD-RW Player, Portable Optical Burner Writer Rewriter, High Speed Data Transfer for Laptop Notebook Desktop PC MAC OS Windows 7/8/10; ",2019-09-02,,Computer Accesories
1416,Lunkerhunt LF04 Lunker Frog Series 2.5-Inch Croaker Style Fishing Lure; Lunkerhunt LF03 Lunker Frog Series 2.5-Inch Leopard Toad Style Fishing Lure; ,2019-08-30,,Other
1417,Kids Headphones for School Children- SIMILKY Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children 8-15 years old (ORIGINAL / GREEN); ,2019-08-29,15.99,Computer Accesories
1418,Kids Headphones - SIMILKY Products Foldable Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children (Navy/Teal); ,2019-08-29,14.99,Computer Accesories
1419,"The Ames Companies, Inc 2233400 8x8 Steel Tamper; Fiskars Ergo D-handle Steel Transfer Shovel (51 Inch); ",2019-08-26,,Tools-Farm
1420,"Carhartt Women's Force Stretch Utility Legging (Regular and Plus Sizes), Black Heather, Large; Carhartt Women's CWP1250 Work Boot,Bison Brown Oil Tan,10 M US; Wolverine Women's Floorhand Waterproof 10"" Steel Toe Work Boot, Dark Brown, M US; Timberland PRO Men's 53522 Powerwelt Wellington Boot,Rancher Brown,8 M; Caterpillar Men's Revolver Pull-On Steel Toe Boot,Dark Brown,8 M US; Carhartt Women's Force Stretch Utility Legging (Regular and Plus Sizes), Deep Black, Medium; ",2019-08-26,63.59,Other
1421,"DanForce Headlamp, Ultra Bright Rechargeable LED Headlamp,CREE 1080 Lumens,Zoomable Head Lamp Flashlight. Headlight USB Rechargeable, IPX45 HeadLamps for Camping, Outdoors, Adults,Red Light Include.; ",2019-08-24,,Tools-Electronics
1422,"KIND Bars, Peanut Butter Dark Chocolate, Gluten Free, 1.4oz, 12 Count; ",2019-08-24,11.38,Snacks
1423,"KIND Bars, Dark Chocolate Cherry Cashew + Antioxidants, Gluten Free, 1.4oz, 12 Count; ",2019-08-24,12.09,Snacks
1424,"Crate Creatures Surprise Big Blowout, Guano, Multicolor; ",2019-08-24,31.78,Other
1425,Equiderma Neem & Aloe Horse Spray 32 oz; ,2019-08-24,27.7,Horse-Equipment
1426,"KIND Bars, Dark Chocolate Mint, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-08-23,12.09,Snacks
1427,"KIND Bars, Almond & Apricot, Gluten Free, Low Sugar, 1.4 Ounce Bars, 12 Count (Packaging May Vary); ",2019-08-23,12.09,Snacks
1428,"KIND Sweet and Spicy Bars, Roasted Jalapeno, Gluten Free, 10g Plant Protein, 1.6oz, 12 Count; ",2019-08-23,13.0,Snacks
1429,"KIND Bars, Dark Chocolate Chili Almond, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-08-23,12.09,Snacks
1430,"KIND Bars, Apple Cinnamon & Pecan, Gluten Free, 1.4 Ounce Bars, 12 Count (Packaging May Vary); ",2019-08-23,12.09,Snacks
1431,"KIND Bars, Raspberry Cashew & Chia, Gluten Free, 1.4oz, 12 Count; ",2019-08-23,12.09,Snacks
1432,"KIND Bars, Cranberry Almond + Antioxidants with Macadamia Nuts, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-08-23,11.65,Snacks
1433,"Making Natural Hoof Care Work for You: A Hands-On Manual for Natural Hoof Care All Breeds of Horses and All Equestrian Disciplines for Horse Owners, Farriers, and Veterinarians; ",2019-08-21,24.67,Horse-Equipment
1434,"OCEVEN Wireless Dog Fence System with GPS, Outdoor Pet Containment System Rechargeable Waterproof Collar EF851S, for 15lbs-120lbs Dogs with 2pcs Toys for Free, Blue; ",2019-08-21,106.96,Other
1435,"KEEN Utility Women's Santa FE 6"" at Industrial & Construction Shoe, Cascade Brown, 10 M US; ",2019-08-20,68.89,Other
1436,"Ansell HyFlex 11-801 Nylon Glove, Black Foam Nitrile Coating, Knit Wrist Cuff, Medium, Size 8 (Pack of 12); ",2019-08-20,34.75,Tools-other
1437,"Mini Detailing Wire Brush Set, Heavy Duty, Crimped Scratch Brush, Brass, Stainless Steel, Nylon, Extra Cluster of Bristles for use in hard-to-reach areas, curved rubber handle, length 7-Inch, 3-Piece.; ",2019-08-19,6.98,Tools-Electronics
1438,Bear Archery Scout Youth Bow Set -Â Hunter Green; ,2019-08-19,28.08,Other
1439,Waterfly Chest Sling Shoulder Backpacks Bags Fashion Cute Crossbody Rope Triangle Rucksack for Hiking or Multipurpose Daypacks for Man Women Lady Girl Teens; ,2019-08-18,18.99,Other
1440,Pokemon Birthday Party Supplies 16 Pack Invitations; ,2019-08-17,9.99,Office Supplies
1441,"The Horse Anatomy Workbook: A Learning Aid for Students Based on Peter Goody's Classic Work, Horse Anatomy (Allen Student); ",2019-08-13,20.85,Horse-Equipment
1442,"The Essential Hoof Book: The Complete Modern Guide to Horse Feet - Anatomy, Care and Health, Disease Diagnosis and Treatment; ",2019-08-13,30.59,Horse-Equipment
1443,"Name Patch Uniform Work Shirt Personalized Embroidered Black Border, Graphite. Iron on.; ",2019-08-11,14.82,Other
1444,"Doctor's Best High Absorption Magnesium Glycinate Lysinate, 100% Chelated, TRACCS, Not Buffered, Headaches, Sleep, Energy, Leg Cramps, Non-GMO, Vegan, Gluten Free, Soy Free, 100 mg, 240 Tablets; ",2019-08-01,14.09,Household-Consumables
1445,"Mr. Clean Magic Eraser Extra Durable Scrubber & Cleaning Sponge 4ct.; Scott 1000 Sheets Per Roll, 12 Toilet Paper Rolls, Bath Tissue; Scott Paper Towels Choose-A-Sheet Huge Rolls, White, 6 Count; Dawn Ultra Antibacterial Dishwashing Liquid, Apple Blossom, 19.4 Fluid Ounce (Packaging May Vary); ",2019-07-31,29.72,Cleaning-Supplies
1445,"Mr. Clean Magic Eraser Extra Durable Scrubber & Cleaning Sponge 4ct.; Scott 1000 Sheets Per Roll, 12 Toilet Paper Rolls, Bath Tissue; Scott Paper Towels Choose-A-Sheet Huge Rolls, White, 6 Count; Dawn Ultra Antibacterial Dishwashing Liquid, Apple Blossom, 19.4 Fluid Ounce (Packaging May Vary); ",2019-07-31,29.72,Household-Consumables
1446,"Drano Max Gel Clog Remover, 80 Fl. Oz (2 Count); ",2019-07-31,12.85,Cleaning-Supplies
1447,"Mangohood Potty Training Toilet Seat with Step Stool Ladder for Boy and Girl Baby Toddler Kid Childrenâs Toilet Training Seat Chair with Soft Padded Seat and Sturdy Non-Slip Wide Step (Blue Green); Olay Daily Facials, deeply purifying clean & 5-in-1 Cleansing power of a makeup remover, scrub, toner, mask and cleanser 66 Dry Cloths; Huggies Little Movers Slip-On Diapers, Size 6, 74 Count; ",2019-07-31,86.56,Baby-Diapers
1447,"Mangohood Potty Training Toilet Seat with Step Stool Ladder for Boy and Girl Baby Toddler Kid Childrenâs Toilet Training Seat Chair with Soft Padded Seat and Sturdy Non-Slip Wide Step (Blue Green); Olay Daily Facials, deeply purifying clean & 5-in-1 Cleansing power of a makeup remover, scrub, toner, mask and cleanser 66 Dry Cloths; Huggies Little Movers Slip-On Diapers, Size 6, 74 Count; ",2019-07-31,86.56,Household-Consumables
1448,"Pampers Baby Wipes Complete Clean Scented 10X Pop-Top Packs, 720 Count; ",2019-07-31,13.71,Household-Consumables
1449,Energizer CR2025 Lithium Battery Pack Of 2; ,2019-07-28,3.9,Electronics-Components & Prototyping
1450,DANVOUY Women's Summer Casual Letters Printed T-Shirt Short Sleeves Graphic V-Neck Tops Black Large; DANVOUY Women's Summer Casual Letters Printed T-Shirt Short Sleeves Graphic V-Neck Tops Wine Red Large; ,2019-07-28,23.98,Other
1451,"G-Form Pro-X Ankle Guard(1 Pair), Black Logo, Small/Medium; ",2019-07-26,21.87,Other
1452,"G-Form Pro-X Elbow Pads(1 Pair), Black/Teal Camo, Adult Medium; ",2019-07-25,29.77,Other
1453,Pampers Easy Ups Training Underwear Boys Size 6 4T-5T 104 Count; ,2019-07-24,35.26,Baby-Diapers
1454,"KIND Bars, Peanut Butter Dark Chocolate, Gluten Free, 1.4oz, 12 Count; ",2019-07-24,12.09,Snacks
1455,"KIND Bars, Dark Chocolate Cherry Cashew + Antioxidants, Gluten Free, 1.4oz, 12 Count; ",2019-07-24,12.09,Snacks
1456,"KIND Bars, Dark Chocolate Mint, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-07-23,12.09,Snacks
1457,"KIND Sweet and Spicy Bars, Roasted Jalapeno, Gluten Free, 10g Plant Protein, 1.6oz, 12 Count; ",2019-07-23,13.59,Snacks
1458,"KIND Bars, Dark Chocolate Chili Almond, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-07-23,12.09,Snacks
1459,"KIND Bars, Apple Cinnamon & Pecan, Gluten Free, 1.4 Ounce Bars, 12 Count (Packaging May Vary); ",2019-07-23,12.09,Snacks
1460,"KIND Bars, Raspberry Cashew & Chia, Gluten Free, 1.4oz, 12 Count; ",2019-07-23,12.09,Snacks
1461,"KIND Bars, Cranberry Almond + Antioxidants with Macadamia Nuts, Gluten Free, Low Sugar, 1.4oz, 12 Count; ",2019-07-23,12.38,Snacks
